projectIdentifier,programArea,programFy,region,state,stateNumberCode,county,countyCode,disasterNumber,projectCounties,projectType,status,recipient,recipientTribalIndicator,subrecipient,subrecipientTribalIndicator,dataSource,dateApproved,dateClosed,dateInitiallyApproved,projectAmount,initialObligationDate,initialObligationAmount,federalShareObligated,subrecipientAdminCostAmt,srmcObligatedAmt,recipientAdminCostAmt,costSharePercentage,benefitCostRatio,netValueBenefits,numberOfFinalProperties,numberOfProperties,id
DR-1124-0003-R,HMGP,1996,1,Vermont,50,Windham,25.0,1124.0,WINDHAM,403.1: Stormwater Management - Culverts,Closed,,,ROCKINGHAM (TOWN OF),,HMGP-Historical,1998-05-11T00:00:00.000Z,1999-09-07T00:00:00.000Z,,65200.0,,,48900.0,,,,0.75,1.2,57395.0,0,0,66314635-4f14-4e15-b2ab-fe73a8b69d5f
DR-4163-0004-P,HMGP,2014,1,Vermont,50,Caledonia,5.0,4163.0,CALEDONIA,91.1: Local Multihazard Mitigation Plan,Closed,Statewide,0.0,Statewide,0.0,HMGP,2019-08-22T00:00:00.000Z,2019-08-22T00:00:00.000Z,2015-02-17T00:00:00.000Z,9749.0,2015-02-24T00:00:00.000Z,10303.0,7312.54,0.0,0.0,0.0,0.75,0.0,0.0,0,0,e2479578-8119-4a91-aa4d-aacc98578cd8
DR-4178-0002-R,HMGP,2014,1,Vermont,50,Windham,25.0,4178.0,WINDHAM,403.1: Stormwater Management - Culverts,Closed,Statewide,0.0,Jamaica (Town of),0.0,HMGP,2018-10-23T00:00:00.000Z,2018-10-23T00:00:00.000Z,2016-01-11T00:00:00.000Z,275857.0,2016-01-13T00:00:00.000Z,211125.0,206892.37,0.0,0.0,0.0,0.75,2.1,592941.0,0,0,61aab9a8-3792-482a-815a-249f5ff59fc1
DR-0840-0008-R,HMGP,1989,1,Vermont,50,Caledonia,5.0,840.0,CALEDONIA,403.1: Stormwater Management - Culverts,Withdrawn,,,SHEFFIELD (TOWN OF),,HMGP-Historical,,1995-06-26T00:00:00.000Z,,,,,,,,,,0.0,,0,0,fbf179ef-c813-4ea0-ba70-8335847968c7
PDMC-PJ-01-VT-2018-002,PDM,2018,1,Vermont,50,Windham,25.0,,WINDHAM,"300.6: Vegetation Management - Erosion; 
303.2: Floodplain and Stream Restoration; 
402.1: Infrastructure Protective Measures (Roads and Bridges)",Obligated,Vermont Emergency Management,0.0,Vermont Agency of Transportation,0.0,eGrants,2022-09-22T00:00:00.000Z,,2022-09-26T00:00:00.000Z,4785067.48,2022-09-26T00:00:00.000Z,3588800.49,3588800.49,,,,0.75,1.14,5180998.0,0,0,c47f9c7e-fcf3-49af-829c-87b2e6859257
DR-4720-0095,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Statewide,0.0,HMGP,,2026-01-25T00:00:00.000Z,,228260.0,,,,,,,0.75,0.0,0.0,0,1,b703363b-8d07-49fa-b203-946d4bfbd8fe
DR-1559-0001-R,HMGP,2004,1,Vermont,50,Windham,25.0,1559.0,WINDHAM,"403.1: Stormwater Management - Culverts; 
403.4: Stormwater Management - Detention/Retention Basins",Closed,Statewide,0.0,Grafton (Town of),0.0,HMGP,2005-12-20T00:00:00.000Z,2008-12-11T00:00:00.000Z,2005-12-20T00:00:00.000Z,27746.0,2005-12-28T00:00:00.000Z,22291.0,20810.0,243.0,0.0,52.0,0.75,14.89,423578.0,0,0,2234f72b-21e5-40cb-99bc-3c1b2b30a1f2
DR-4532-0012-R,HMGP,2020,1,Vermont,50,Windham,25.0,4532.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Whitingham (Town of),0.0,HMGP,2024-04-03T00:00:00.000Z,,2024-04-03T00:00:00.000Z,218120.0,2024-07-24T00:00:00.000Z,196308.0,196308.0,0.0,0.0,0.0,0.9,0.0,0.0,0,1,51fa53ca-1d9b-47ea-8a3b-24f379483289
DR-1307-0009-R,HMGP,2000,1,Vermont,50,Windham,25.0,1307.0,WINDHAM,403.1: Stormwater Management - Culverts,Closed,Statewide,0.0,Guilford (Town of),0.0,HMGP,2004-04-22T00:00:00.000Z,2003-11-05T00:00:00.000Z,2001-09-14T00:00:00.000Z,11116.0,2001-10-20T00:00:00.000Z,8843.0,8337.0,333.0,0.0,173.0,0.75,1.08,12000.0,0,0,000cd934-9cae-45ce-af2c-d6923a4f63a6
DR-1488-0001-R,HMGP,2003,1,Vermont,50,Windham,25.0,1488.0,WINDHAM,"402.1: Infrastructure Protective Measures (Roads and Bridges); 
403.2: Stormwater Management - Diversions",Closed,Statewide,0.0,Grafton (Town of),0.0,HMGP,2005-12-20T00:00:00.000Z,2008-12-11T00:00:00.000Z,2004-11-16T00:00:00.000Z,45520.0,2004-11-16T00:00:00.000Z,5624.0,34140.0,29.0,0.0,0.0,0.75,4.12,301025.0,0,0,5c17f85c-1442-4b82-b729-c029ee1d8458
DR-4022-0136-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,601.2: Generators - Regular,Closed,Statewide,0.0,Londonderry (Town of),0.0,HMGP,2023-02-08T00:00:00.000Z,2023-02-08T00:00:00.000Z,2016-01-08T00:00:00.000Z,51119.0,2016-01-11T00:00:00.000Z,41385.0,38339.25,0.0,0.0,0.0,0.75,1.13,62353.0,0,0,6f3771e8-f464-4617-ba7a-351ae5fa4d55
DR-4022-0029-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Rockingham (Town of),0.0,HMGP,2024-01-11T00:00:00.000Z,2024-01-11T00:00:00.000Z,2012-10-10T00:00:00.000Z,198821.85,2012-10-17T00:00:00.000Z,195683.0,149116.39,0.0,0.0,0.0,0.75,0.0,0.0,3,3,b98185f4-6a35-46b2-96d6-ba4e1c1ba14d
DR-4720-0092,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Statewide,0.0,HMGP,,2026-01-25T00:00:00.000Z,,129980.0,,,,,,,0.75,0.0,0.0,0,1,61d1d9bf-947e-4209-b0f8-81b107f3a3d8
DR-4207-0008-R,HMGP,2015,1,Vermont,50,Windham,25.0,4207.0,WINDHAM,601.2: Generators - Regular,Closed,Statewide,0.0,Athens (Town of),0.0,HMGP,2016-06-20T00:00:00.000Z,2019-06-19T00:00:00.000Z,2016-06-20T00:00:00.000Z,5794.0,2016-07-13T00:00:00.000Z,4346.0,4346.0,0.0,0.0,0.0,0.75,1.38,10852.0,0,0,c0740b64-4321-4a68-8f97-1ccfb1385ab9
DR-4022-0104-P,HMGP,2011,1,Vermont,50,Caledonia,5.0,4022.0,CALEDONIA,91.1: Local Multihazard Mitigation Plan,Closed,Statewide,0.0,Statewide,0.0,HMGP,2018-04-03T00:00:00.000Z,2018-04-03T00:00:00.000Z,2014-12-02T00:00:00.000Z,19776.0,2014-12-08T00:00:00.000Z,18750.0,14832.0,0.0,0.0,0.0,0.75,0.0,0.0,0,0,02bff7ad-1eb8-4266-b652-e82c8d6bfda7
DR-1063-0006-R,HMGP,1995,1,Vermont,50,Caledonia,5.0,1063.0,CALEDONIA,403.1: Stormwater Management - Culverts,Closed,,,PEACHAM (TOWN OF),,HMGP-Historical,1997-08-11T00:00:00.000Z,1997-10-31T00:00:00.000Z,,8500.0,,,6375.0,,,,0.75,1.33,13442.0,0,0,0c7f9db7-ae44-4d22-9532-d00f29305203
DR-4330-0009-R,HMGP,2017,1,Vermont,50,Windham,25.0,4330.0,WINDHAM,303.2: Floodplain and Stream Restoration,Approved,Statewide,0.0,"Vermont River Conservacy, Inc",0.0,HMGP,2025-04-17T00:00:00.000Z,,2022-08-25T00:00:00.000Z,1739646.1,2022-09-14T00:00:00.000Z,838840.56,1089540.35,0.0,0.0,0.0,0.63,1.38,2158329.0,0,0,ab582421-b7c0-45f2-825e-5f922269c337
DR-1124-0005-R,HMGP,1996,1,Vermont,50,Windham,25.0,1124.0,WINDHAM,402.1: Infrastructure Protective Measures (Roads and Bridges),Closed,,,ROCKINGHAM (TOWN OF),,HMGP-Historical,1998-08-27T00:00:00.000Z,1999-09-07T00:00:00.000Z,,38685.0,,,29013.0,,,,0.75,1.64,49422.0,0,0,b3338161-826a-4b7b-95e4-d6bfa273999d
DR-1184-0006-R,HMGP,1997,1,Vermont,50,Caledonia,5.0,1184.0,CALEDONIA,402.1: Infrastructure Protective Measures (Roads and Bridges),Closed,,,St. Johnsbury (Town of),,HMGP-Historical,1998-08-21T00:00:00.000Z,1998-11-03T00:00:00.000Z,,12340.0,,,9255.0,,,,0.75,1.79,22133.0,0,0,f73612a2-7d0c-4c9f-8065-68dacb7200a4
DR-0840-0005-R,HMGP,1989,1,Vermont,50,Caledonia,5.0,840.0,CALEDONIA,402.1: Infrastructure Protective Measures (Roads and Bridges),Closed,,,HARDWICK (TOWN OF),,HMGP-Historical,1994-08-11T00:00:00.000Z,1997-02-24T00:00:00.000Z,,72000.0,,,26000.0,,,,0.36,0.0,0.0,0,0,5112d026-d525-4bd7-9458-caa3c145cb32
DR-4720-0080-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2025-04-21T00:00:00.000Z,,2025-04-21T00:00:00.000Z,229000.0,2025-04-30T00:00:00.000Z,171750.0,171750.0,0.0,0.0,0.0,0.75,0.0,0.0,1,1,2b13b677-642a-4776-b0fa-e9abda95185c
DR-1063-0007-R,HMGP,1995,1,Vermont,50,Caledonia,5.0,1063.0,CALEDONIA,403.1: Stormwater Management - Culverts,Closed,,,SHEFFIELD (TOWN OF),,HMGP-Historical,1997-08-08T00:00:00.000Z,1998-06-29T00:00:00.000Z,,7803.0,,,5852.0,,,,0.75,6.33,37175.0,0,0,8a35faef-1a7c-4116-89eb-294183d390fd
DR-1101-0017-R,HMGP,1996,1,Vermont,50,Caledonia,5.0,1101.0,CALEDONIA,"301.1: Shoreline Stabilization (Riprap, etc.)",Closed,,,"Lyndon, Town of",,HMGP-Historical,1999-04-08T00:00:00.000Z,2002-05-20T00:00:00.000Z,,40949.0,,,18899.0,,,,0.46,4.64,190000.0,0,0,9bd3309c-ff44-4d9b-b5cc-9f6efab75af6
DR-1124-M001-M,HMGP,1996,1,Vermont,50,Windham,25.0,1124.0,WINDHAM,700.1: Management Costs - Salaries,Closed,,,UNIV OF VERMONT,,HMGP-Historical,1996-12-04T00:00:00.000Z,1998-11-03T00:00:00.000Z,,51685.0,,,38700.0,,,,0.75,0.0,0.0,0,0,f47264c8-6b4c-4c71-b45e-7209fa24ca3b
DR-0938-0009-R,HMGP,1992,1,Vermont,50,Caledonia,5.0,938.0,CALEDONIA,405.1: Other Minor Flood Control,Closed,,,HARDWICK (TOWN OF),,HMGP-Historical,1994-08-11T00:00:00.000Z,1997-09-26T00:00:00.000Z,,72000.0,,,10000.0,,,,0.14,0.0,0.0,0,0,afe12663-51c8-4859-8c07-b58b4cecefd2
DR-4720-0077-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2025-04-21T00:00:00.000Z,,2025-04-21T00:00:00.000Z,886889.0,2025-04-30T00:00:00.000Z,665166.75,665166.75,0.0,0.0,0.0,0.75,0.0,0.0,2,2,8d9d53a3-7f5d-407e-94ce-c2d3f4a77468
DR-4720-0076-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2025-01-27T00:00:00.000Z,,2025-01-27T00:00:00.000Z,1058784.0,2025-04-30T00:00:00.000Z,794088.0,794088.0,0.0,0.0,0.0,0.75,0.0,0.0,4,4,acc4aeed-60e0-4bf3-bf87-821647c2ec86
DR-4720-0071,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Pending,Statewide,0.0,Statewide,0.0,HMGP,,,,1566405.0,,,,,,,0.75,1.25,1957407.0,6,6,beb2e277-ebe9-45a0-8ad1-67b7b250376a
DR-4720-0090,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Statewide,0.0,HMGP,,2026-01-25T00:00:00.000Z,,1223055.0,,,,,,,0.75,0.0,0.0,0,4,a2a80300-72ca-48b2-a4d1-4d99b944b9fc
DR-4022-0032-F,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Newfane (Town of),0.0,HMGP,2016-11-28T00:00:00.000Z,2016-11-29T00:00:00.000Z,2012-10-17T00:00:00.000Z,225752.0,2012-10-23T00:00:00.000Z,274811.0,169314.0,0.0,0.0,0.0,0.75,0.0,0.0,2,2,b8c115fc-c64b-4735-a9aa-c5fedc05b06c
DR-4720-0045-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2024-12-16T00:00:00.000Z,,2024-12-16T00:00:00.000Z,256800.0,2025-02-10T00:00:00.000Z,192600.0,192600.0,0.0,0.0,0.0,0.75,0.0,0.0,1,1,11f6d37a-462a-4abd-8b49-8f9dd328c837
PDMC-PJ-01-VT-2016-001,PDM,2016,1,Vermont,50,Windham,25.0,,WINDHAM,"200.3: Acquisition of Public Real Property (Structures and Land) - Riverine; 
303.2: Floodplain and Stream Restoration; 
403.1: Stormwater Management - Culverts; 
700.1: Management Costs - Salaries",Closed,Vermont Division of Emergency Management & Homeland Security,0.0,Brattleboro Housing Authority,0.0,eGrants,2019-05-14T00:00:00.000Z,2021-11-12T00:00:00.000Z,2019-06-26T00:00:00.000Z,2627300.0,2019-06-26T00:00:00.000Z,1970475.0,1970475.0,,,,0.75,2.54,6583879.19,11,11,9cb66a52-5bc1-4835-8b3b-ed60eed7e5f9
DR-4744-0001-R,HMGP,2024,1,Vermont,50,Caledonia,5.0,4744.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2025-04-25T00:00:00.000Z,,2025-04-25T00:00:00.000Z,642200.0,2025-04-30T00:00:00.000Z,481650.0,481650.0,0.0,0.0,0.0,0.75,0.0,0.0,2,2,f3d30e0d-e78c-407b-92e5-120fbf3dede1
DR-4720-0050-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2025-12-12T00:00:00.000Z,,2024-11-12T00:00:00.000Z,662172.39,2024-11-14T00:00:00.000Z,349620.0,196985.71,0.0,0.0,0.0,0.75,0.0,0.0,1,1,56ed2c90-5a34-45d5-a4ab-dfc440d72682
DR-4532-0019-R,HMGP,2020,1,Vermont,50,Windham,25.0,4532.0,WINDHAM,203.3: Wet Floodproofing Public Structures - Riverine,Approved,Statewide,0.0,Wilmington,0.0,HMGP,2024-08-29T00:00:00.000Z,,2024-08-29T00:00:00.000Z,127155.0,2024-10-03T00:00:00.000Z,114439.5,114439.5,0.0,0.0,0.0,0.9,1.14,159794.0,0,1,138246d7-2b93-41cd-80b2-15efd6125204
DR-1784-0001-R,HMGP,2008,1,Vermont,50,Windham,25.0,1784.0,WINDHAM,402.1: Infrastructure Protective Measures (Roads and Bridges),Closed,Statewide,0.0,Marlboro (Town of),0.0,HMGP,2013-10-21T00:00:00.000Z,2013-10-21T00:00:00.000Z,2010-08-31T00:00:00.000Z,70419.0,2010-09-07T00:00:00.000Z,65474.0,52815.0,0.0,0.0,0.0,0.75,1.08,94291.0,0,0,e8021dae-2096-491f-affb-a64716986030
DR-4022-0006-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,403.1: Stormwater Management - Culverts,Closed,Statewide,0.0,Brattleboro (Town of),0.0,HMGP,2014-01-13T00:00:00.000Z,2023-11-06T00:00:00.000Z,2012-07-31T00:00:00.000Z,27727.0,2012-08-01T00:00:00.000Z,16973.0,20795.0,0.0,0.0,0.0,0.75,1.69,87372.0,0,0,af3ecf0c-f713-42e8-8557-6e7352ce0a3d
DR-4022-0120-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,403.1: Stormwater Management - Culverts,Closed,Statewide,0.0,Rockingham (Town of),0.0,HMGP,2015-06-16T00:00:00.000Z,2018-08-30T00:00:00.000Z,2015-06-16T00:00:00.000Z,93852.0,2015-06-18T00:00:00.000Z,70389.0,0.0,0.0,0.0,0.0,0.75,1.32,133288.0,0,0,7dcd7c47-3371-4a10-b060-07db85053b3b
PDMC-PJ-01-VT-2003-003,PDM,2003,1,Vermont,50,Caledonia,5.0,,CALEDONIA,405.1: Other Minor Flood Control,Not Approved / Denied,"Department of Public Safety, Division of Emergency Management",0.0,Town of Lyndon,0.0,eGrants,,,,442200.0,,,,,,,0.75,14.56,6434420.0,0,0,f366fa4e-b8a8-48ad-8d89-720323a93646
DR-4380-0003-R,HMGP,2018,1,Vermont,50,Windham,25.0,4380.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Whitingham (Town of),0.0,HMGP,2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,2021-02-16T00:00:00.000Z,3300.0,2021-02-25T00:00:00.000Z,121312.5,2475.0,0.0,0.0,0.0,0.75,0.0,0.0,1,1,76748092-f29f-42db-8053-6a1705c434f9
LPDM-PL-01-VT-2022-001,LPDM,2022,1,Vermont,50,Windham,25.0,,WINDHAM,"700.1: Management Costs - Salaries; 
904.2: Advance Assistance (FMA and PDMC)",Obligated,Vermont Emergency Management,0.0,Windham Regional Commission,0.0,eGrants,2022-09-09T00:00:00.000Z,,2022-09-15T00:00:00.000Z,168500.0,2022-09-15T00:00:00.000Z,126350.0,126350.0,,,,0.75,,,0,0,7f5fb144-1071-4e6f-91d6-d941eade00b4
DR-4532-0014-R,HMGP,2020,1,Vermont,50,Windham,25.0,4532.0,WINDHAM,302.1: Landslide Stabilization - Structural,Approved,Statewide,0.0,Brattleboro (Town of),0.0,HMGP,2026-01-14T00:00:00.000Z,,2024-08-05T00:00:00.000Z,535932.92,2024-08-06T00:00:00.000Z,325677.6,325677.6,0.0,0.0,0.0,0.9,1.05,564290.0,0,0,fd093add-f9b3-4ef3-86c3-0eb6b926456c
DR-4720-0040-R,HMGP,2023,1,Vermont,50,Windham,25.0,4720.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Statewide,0.0,HMGP,2024-10-01T00:00:00.000Z,,2024-10-01T00:00:00.000Z,552000.0,2025-02-10T00:00:00.000Z,414000.0,414000.0,0.0,0.0,0.0,0.75,1.97,1086018.0,1,1,965b4f48-69ef-4f20-9e49-2d6e5eb929db
DR-1336-0001-R,HMGP,2000,1,Vermont,50,Caledonia,5.0,1336.0,CALEDONIA,200.2: Acquisition of Private Real Property (Structures and Land) - Coastal,Closed,Statewide,0.0,Hardwick (Town of),0.0,HMGP,2004-06-07T00:00:00.000Z,2002-12-01T00:00:00.000Z,2001-06-20T00:00:00.000Z,93612.0,2001-07-03T00:00:00.000Z,79055.0,70209.0,2808.0,0.0,2228.0,0.75,1.45,143069.0,1,1,bcb95fc4-f744-4ba4-969a-8f4c2bf30b3c
DR-4720-0013-R,HMGP,2023,1,Vermont,50,Windham,25.0,4720.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Wardsboro (Town of),0.0,HMGP,2024-10-03T00:00:00.000Z,,2024-08-28T00:00:00.000Z,350800.0,2025-01-02T00:00:00.000Z,263100.0,263100.0,0.0,0.0,0.0,0.75,0.0,0.0,0,1,3a3d4c7a-6bca-4ed3-b6c2-ea3d4e8db78c
DR-1428-0002-R,HMGP,2002,1,Vermont,50,Caledonia,5.0,1428.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Lyndonville,0.0,HMGP,2009-12-28T00:00:00.000Z,2009-12-28T00:00:00.000Z,2003-11-05T00:00:00.000Z,55675.0,2003-11-17T00:00:00.000Z,44641.0,41756.0,1482.0,0.0,1215.0,0.75,1.0,55519.0,1,1,ffce08ca-710b-48c6-bf44-3fa3a10375e9
DR-1358-0007-R,HMGP,2001,1,Vermont,50,Windham,25.0,1358.0,WINDHAM,"301.1: Shoreline Stabilization (Riprap, etc.)",Closed,Statewide,0.0,Rockingham (Town of),0.0,HMGP,2005-02-07T00:00:00.000Z,2005-01-10T00:00:00.000Z,2002-09-14T00:00:00.000Z,40388.0,2002-11-27T00:00:00.000Z,25468.0,30291.0,1212.0,0.0,945.0,0.75,1.52,48090.0,0,0,406a66ec-976b-46c5-b4d7-228c7184218a
PDMC-PJ-01-VT-2005-006,PDM,2005,1,Vermont,50,Caledonia,5.0,,CALEDONIA,405.1: Other Minor Flood Control,Not Approved / Denied,Vermont Emergency Management,0.0,Lyndonville,0.0,eGrants,,,,497900.0,,,,,,,0.75,2.84,1515205.0,0,0,96a2250a-4917-4665-9c01-e0aff310d8db
DR-1336-0010-R,HMGP,2000,1,Vermont,50,Windham,25.0,1336.0,WINDHAM,300.6: Vegetation Management - Erosion,Closed,Statewide,0.0,Brookline (Town of),0.0,HMGP,2006-10-23T00:00:00.000Z,2006-11-30T00:00:00.000Z,2002-09-14T00:00:00.000Z,53450.0,2002-11-27T00:00:00.000Z,49186.0,40088.0,1603.0,0.0,827.0,0.75,2.83,174804.0,0,0,5760364e-c13e-44c1-84f9-49b2b985d3b8
DR-4022-0128-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,203.1: Wet Floodproofing Private Structures - Riverine,Closed,Statewide,0.0,Londonderry (Town of),0.0,HMGP,2023-02-02T00:00:00.000Z,2023-02-02T00:00:00.000Z,2015-09-08T00:00:00.000Z,0.0,2015-09-11T00:00:00.000Z,371659.0,0.0,0.0,0.0,0.0,0.75,1.84,911743.0,2,2,26b42d15-2c09-4dd5-8f27-55420a5beb81
DR-4022-0082-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Grafton (Town of),0.0,HMGP,2024-03-11T00:00:00.000Z,2024-03-12T00:00:00.000Z,2014-09-09T00:00:00.000Z,84083.0,2014-09-10T00:00:00.000Z,89858.0,63062.25,0.0,0.0,0.0,0.75,0.0,0.0,1,1,d1bc8684-de2b-4e43-8489-926705c758db
DR-4022-0121-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Closed,Statewide,0.0,Westminster (Town of),0.0,HMGP,2024-03-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,2015-06-17T00:00:00.000Z,52204.8,2015-06-18T00:00:00.000Z,43568.0,39153.6,0.0,0.0,0.0,0.75,12.98,753925.0,1,1,d5ba600b-9e32-4e2e-aaec-ef75b34c6a03
DR-4720-0078,HMGP,2023,1,Vermont,50,Essex,9.0,4720.0,ESSEX,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Pending,Statewide,0.0,Statewide,0.0,HMGP,,,,198765.0,,,,,,,0.75,0.0,0.0,1,1,661ca125-c93f-4de1-beb7-dc23546fadbd
DR-1790-0001-R,HMGP,2008,1,Vermont,50,Addison,1.0,1790.0,ADDISON,300.4: Vegetation Management - Non Coastal Shoreline Stabilization,Closed,Statewide,0.0,Ripton (Town of),0.0,HMGP,2016-06-08T00:00:00.000Z,2016-06-09T00:00:00.000Z,2009-06-23T00:00:00.000Z,147318.0,2009-06-29T00:00:00.000Z,103125.0,110489.0,0.0,0.0,0.0,0.75,1.15,180000.0,0,0,265f4e49-357a-4167-b126-b1c2855ca68a
DR-4022-0102-P,HMGP,2011,1,Vermont,50,Essex,9.0,4022.0,ESSEX,91.1: Local Multihazard Mitigation Plan,Closed,Statewide,0.0,Statewide,0.0,HMGP,2017-10-12T00:00:00.000Z,2017-10-12T00:00:00.000Z,2014-12-02T00:00:00.000Z,0.0,2014-12-08T00:00:00.000Z,12684.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0,0,57332361-7066-4519-a4a6-53fe7e91b63c
DR-4532-0023,HMGP,2020,1,Vermont,50,Windham,25.0,4532.0,WINDHAM,601.1: Generators,Pending,Statewide,0.0,Grafton,0.0,HMGP,,,,158600.0,,,,,,,0.9,0.0,0.0,0,0,9dc6c24c-0f47-493c-9c7e-d0ac2db920a2
DR-1816-0006-R,HMGP,2009,1,Vermont,50,Franklin,11.0,1816.0,FRANKLIN,403.2: Stormwater Management - Diversions,Closed,Statewide,0.0,Fairfield (Town of),0.0,HMGP,2010-09-27T00:00:00.000Z,2013-01-17T00:00:00.000Z,2010-09-23T00:00:00.000Z,67485.0,2010-09-27T00:00:00.000Z,50614.0,50614.0,0.0,0.0,0.0,0.75,1.68,136726.0,0,0,e7cc144f-38da-445f-8d49-2455ead5b4a1
DR-4022-0126-R,HMGP,2011,1,Vermont,50,Windham,25.0,4022.0,WINDHAM,202.1: Elevation of Private Structures - Riverine,Closed,Statewide,0.0,Londonderry (Town of),0.0,HMGP,2024-02-09T00:00:00.000Z,2024-02-09T00:00:00.000Z,2015-09-08T00:00:00.000Z,130608.26,2015-09-11T00:00:00.000Z,40471.0,97956.18,0.0,0.0,0.0,0.75,0.0,0.0,1,1,5538b08b-99b9-4eb8-a41a-c3481d1f4dbd
DR-4720-0014-R,HMGP,2023,1,Vermont,50,Caledonia,5.0,4720.0,CALEDONIA,200.1: Acquisition of Private Real Property (Structures and Land) - Riverine,Approved,Statewide,0.0,Hardwick (Town of),0.0,HMGP,2024-07-31T00:00:00.000Z,,2024-07-31T00:00:00.000Z,446000.0,2024-08-06T00:00:00.000Z,334500.0,334500.0,0.0,0.0,0.0,0.75,0.0,0.0,2,2,ba248d0b-e2bf-42a2-81c3-c03c1b63091b
DR-4532-0022-R,HMGP,2020,1,Vermont,50,Windham,25.0,4532.0,WINDHAM,601.2: Generators - Regular,Approved,Statewide,0.0,Putney,0.0,HMGP,2024-09-26T00:00:00.000Z,,2024-09-26T00:00:00.000Z,140905.0,2024-10-03T00:00:00.000Z,126814.5,126814.5,0.0,0.0,0.0,0.9,1.33,154321.0,0,0,d069d8c9-479c-4af0-8815-fb87601726b1
DR-4474-0002-R,HMGP,2020,1,Vermont,50,Franklin,11.0,4474.0,FRANKLIN,200.6: Acquisition of Private Real Property (Structures and Land) - Landslide,Closed,Statewide,0.0,Highgate (Town of),0.0,HMGP,2024-06-06T00:00:00.000Z,2024-06-06T00:00:00.000Z,2022-02-15T00:00:00.000Z,94371.88,2022-03-01T00:00:00.000Z,93583.5,84934.69,0.0,0.0,0.0,0.9,3.86,482160.0,1,1,0c2bb31b-f854-4d28-be83-c2b0e9f9483e
