agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-04-28T00:00:00.000Z,0,3,-4.0,102.0,AE,0,2.0,102.6,98.4,3.0,0,,1.0,1989-06-01T00:00:00.000Z,2006-03-17T00:00:00.000Z,165527.06,1000.0,0.0,1,2,0,250000.0,100000.0,2011,1,152709.0,1,165527.06,604836.0,2,N,1.0,1,1000.0,0.0,0.0,,,,0.0,0,,30000.0,0.0,500219.0,,,,,1.0,876573.0,0.0,R,0,1.0,,1.0,0,VT,Currently Unavailable,5478.0,50011.0,50011010600.0,500110106004.0,44.8,-73.2,1e4023d8-a135-4d01-abc6-fdcd77ceaf2c
0,2026-02-11T00:00:00.000Z,,1,,1978-01-09T00:00:00.000Z,0,,,,A16,0,2.0,,,3.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1977-03-23T00:00:00.000Z,1851.82,2588.84,0.0,0,1,0,12100.0,5000.0,1978,0,2252.0,,1851.82,207600.0,4,N,5471.0,,2588.84,100000.0,0.0,,,,0.0,0,,,0.0,505518.0,,,,,1.0,0.0,0.0,A,0,5.0,,,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,33b79f69-d321-40dd-98ee-dcb2c11fb617
0,2026-02-11T00:00:00.000Z,,1,,1991-04-01T00:00:00.000Z,0,2,,,AE,0,3.0,,,1.0,0,10.0,1.0,1950-07-01T00:00:00.000Z,1989-03-10T00:00:00.000Z,5603.79,0.0,0.0,0,1,0,30600.0,3400.0,1991,0,6104.0,1,5603.79,35750.0,1,N,,1,0.0,,0.0,,,,0.0,0,,20000.0,0.0,500219.0,,,,,1.0,0.0,,R,0,1.0,,,0,VT,Currently Unavailable,5481.0,50011.0,50011010600.0,500110106003.0,44.8,-73.2,1f30a944-7ad8-485f-af60-a48d989296ea
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,11.0,1985-01-16T00:00:00.000Z,2020-08-13T00:00:00.000Z,3303.78,0.0,0.0,0,RatingEngine,0,121000.0,0.0,2011,1,4303.0,2,3303.78,120483.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,1.0,150604.0,,A,0,1.0,AE,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552006.0,44.2,-72.5,146baa3d-a916-4ebe-8b7e-e4764e3a3e21
0,2026-02-11T00:00:00.000Z,,1,,2011-08-30T00:00:00.000Z,0,1,,,A18,0,,,,1.0,0,,4.0,1965-01-01T00:00:00.000Z,2006-10-11T00:00:00.000Z,102463.99,0.0,0.0,0,1,0,114400.0,0.0,2011,0,103464.0,2,102463.99,271809.0,4,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500139.0,,,,,1.0,522710.0,,A,0,0.0,,8.0,0,VT,Currently Unavailable,5158.0,50025.0,50025967600.0,500259676001.0,43.1,-72.4,3f544546-da2e-4351-aaa6-dc53efc92d1b
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,2.0,977.0,A05,0,2.0,976.1,978.8,2.0,0,,4.0,2001-07-01T00:00:00.000Z,2001-12-18T00:00:00.000Z,11960.28,0.0,0.0,1,1,0,231900.0,0.0,2011,0,12961.0,1,11960.28,214193.0,4,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500294.0,,,,,1.0,218564.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5149.0,50027.0,50027966300.0,500279663001.0,43.4,-72.7,646526d8-3463-4e40-9a69-858d9befd24e
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,A,0,,,,3.0,0,,1.0,1900-01-01T00:00:00.000Z,2010-12-04T00:00:00.000Z,,,,0,1,0,180000.0,0.0,2011,0,,5,0.0,,0,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500299.0,,,,6.0,1.0,,,A,0,0.0,,1.0,0,VT,Currently Unavailable,5767.0,50027.0,50027965300.0,500279653001.0,43.9,-72.8,cfe140bc-c373-45e1-bc1c-e02df6ee5df0
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,1.0,1960-01-01T00:00:00.000Z,2005-11-03T00:00:00.000Z,14765.46,0.0,0.0,0,1,0,85000.0,0.0,2011,0,16765.0,A,14765.46,99625.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500028.0,500028.0,"LYNDON, TOWN OF",,,1.0,170242.0,,A,0,1.0,AE,1.0,0,VT,Currently Unavailable,5851.0,50005.0,50005957200.0,500059572002.0,44.5,-72.0,e20566c2-f90d-45e9-994a-869c39859571
0,2026-02-11T00:00:00.000Z,,1,,2011-04-27T00:00:00.000Z,0,,,,A08,0,3.0,,,1.0,0,,4.0,1972-07-01T00:00:00.000Z,1998-08-14T00:00:00.000Z,18234.18,0.0,0.0,0,1,0,120000.0,0.0,2011,0,19234.0,1,18234.18,235008.0,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500037.0,,,,,1.0,293760.0,,A,0,2.0,,1.0,0,VT,Currently Unavailable,5465.0,50007.0,50007002800.0,500070028001.0,44.5,-73.0,545c3639-8e7b-420b-b2f6-947cae94b7b1
0,2026-02-11T00:00:00.000Z,2.0,1,,1992-03-12T00:00:00.000Z,0,,,,A08,0,,,,2.0,0,,1.0,1971-07-01T00:00:00.000Z,1991-06-15T00:00:00.000Z,2279.05,0.0,0.0,0,1,0,30300.0,0.0,1992,0,2780.0,1,2279.05,66900.0,2,N,,0,0.0,,0.0,,,,0.0,0,,20000.0,0.0,500308.0,,,,,1.0,0.0,,A,0,4.0,,,0,VT,Currently Unavailable,5676.0,50023.0,50023954300.0,500239543004.0,44.3,-72.8,f2b60ffe-9ca1-4110-b11a-57e99013f18d
0,2026-02-11T00:00:00.000Z,2.0,1,,2007-03-15T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,1.0,1974-08-08T00:00:00.000Z,2004-09-24T00:00:00.000Z,,,,0,1,0,158400.0,0.0,2007,0,,A,0.0,,2,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500146.0,500146.0,"CHESTER, TOWN OF",,20.0,0.0,,,A,0,,AE,1.0,0,VT,Currently Unavailable,5143.0,50027.0,50027966500.0,500279665001.0,43.3,-72.6,a8cc65e7-98af-4b15-b6ba-ee50d9fc963d
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,1,,,A08,0,,,,2.0,0,,1.0,1900-01-01T00:00:00.000Z,2008-05-14T00:00:00.000Z,,,,0,1,0,36300.0,0.0,2011,1,4737.0,5,0.0,176439.0,2,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500265.0,,,,1.0,1.0,222648.0,,A,0,0.0,,,0,VT,Currently Unavailable,5765.0,50021.0,50021962500.0,500219625001.0,43.7,-73.0,f5d7ab3a-7954-40f6-92d1-7ccc88b208e6
0,2026-02-11T00:00:00.000Z,2.0,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,12.0,1955-07-01T00:00:00.000Z,2025-07-18T00:00:00.000Z,80980.59,0.0,0.0,0,RatingEngine,0,250000.0,0.0,2024,1,82980.0,2,80980.59,328729.0,2,N,0.0,,0.0,0.0,0.0,,,,0.0,0,,30000.0,0.0,500122.0,500122.0,"WATERBURY, VILLAGE OF",,,3.0,364421.0,0.0,A,0,0.0,AE,1.0,0,VT,Currently Unavailable,5676.0,50023.0,50023954300.0,500239543004.0,44.3,-72.8,5b2a6741-0a61-4445-953d-ec3ad2474bcf
0,2026-02-11T00:00:00.000Z,2.0,1,,2023-07-10T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,11.0,1930-07-01T00:00:00.000Z,1998-05-26T00:00:00.000Z,1159.16,0.0,0.0,0,RatingEngine,0,167000.0,0.0,2023,1,3518.0,5,1159.16,137693.0,2,N,0.0,,0.0,0.0,0.0,,,,0.0,0,Vermont/New York Flooding,30000.0,0.0,500027.0,500027.0,"HARDWICK, TOWN AND VILLAGE OF",,,1.0,278874.0,0.0,A,0,0.0,AE,1.0,0,VT,Currently Unavailable,5843.0,50005.0,50005957700.0,500059577002.0,44.5,-72.4,02f607a1-1465-4d18-bdce-28913e143fc3
0,2026-02-11T00:00:00.000Z,1.0,1,,2011-04-27T00:00:00.000Z,0,,,,X,0,2.0,,,3.0,0,,1.0,1976-07-01T00:00:00.000Z,1998-11-18T00:00:00.000Z,4198.73,0.0,0.0,0,7,0,250000.0,100000.0,2011,1,5199.0,1,4198.73,308044.0,4,N,836.0,1,0.0,0.0,0.0,,,,0.0,0,,30000.0,0.0,500032.0,,,1.0,,1.0,389929.0,0.0,A,0,1.0,,1.0,0,VT,Currently Unavailable,5401.0,50007.0,50007001100.0,500070011002.0,44.5,-73.2,92329ed7-40b8-411b-8a6b-135b21da2e0f
0,2026-02-11T00:00:00.000Z,2.0,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,3.0,0,,12.0,1900-03-10T00:00:00.000Z,2012-04-06T00:00:00.000Z,40257.19,0.0,0.0,0,RatingEngine,0,92000.0,0.0,2024,0,45257.0,5,40257.19,392414.0,2,N,,,0.0,,0.0,,,,,0,,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,2.0,520718.0,,A,0,-6.0,AE,1.0,1,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,5359e5f6-3aac-4e01-8be2-f96601b8ff6d
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-26T00:00:00.000Z,0,,,,A10,0,3.0,,,2.0,0,,4.0,1970-01-01T00:00:00.000Z,2005-08-01T00:00:00.000Z,6979.79,3221.29,0.0,0,1,0,32200.0,83100.0,2011,0,8979.0,2,6979.79,916581.0,2,N,5221.0,2,3221.29,0.0,0.0,,,,0.0,0,,30000.0,0.0,505518.0,,,,,1.0,954773.0,0.0,A,0,1.0,,1.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,1065cf88-6c9a-4aa4-9536-ae1605212fff
0,2026-02-11T00:00:00.000Z,1.0,1,,1984-08-14T00:00:00.000Z,0,1,,,A,0,2.0,,,3.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1983-09-20T00:00:00.000Z,0.0,1155.75,0.0,0,3,0,36600.0,78800.0,1984,0,,0,0.0,,2,N,1656.0,0,1155.75,78800.0,0.0,,,,0.0,0,,,0.0,500105.0,,,,97.0,1.0,,0.0,A,0,1.0,,,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552006.0,44.2,-72.5,928dd71f-5d76-4ad8-8a67-5173693bc950
0,2026-02-11T00:00:00.000Z,2.0,1,,2015-07-19T00:00:00.000Z,0,4,-3.0,0.0,A,0,,-0.2,-3.5,2.0,0,,11.0,1940-01-01T00:00:00.000Z,2022-12-18T00:00:00.000Z,,,,0,RatingEngine,0,157000.0,0.0,2015,1,2737.0,5,0.0,123576.0,2,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500275.0,500275.0,"PLAINFIELD, TOWN OF",,1.0,1.0,160488.0,,R,0,5.0,A,1.0,0,VT,Currently Unavailable,5667.0,50023.0,50023954000.0,500239540003.0,44.3,-72.4,26c44746-32f6-44ea-9f93-fa0a2a010402
0,2026-02-11T00:00:00.000Z,2.0,1,,2009-08-21T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,1.0,1930-08-08T00:00:00.000Z,2006-08-28T00:00:00.000Z,11701.75,0.0,0.0,0,1,0,150000.0,0.0,2009,0,10697.0,2,11701.75,108241.0,4,N,,,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500159.0,,,,,1.0,108241.0,,R,0,2.0,,1.0,0,VT,Currently Unavailable,5089.0,50027.0,50027966000.0,500279660002.0,43.5,-72.4,ec6c05ca-37e1-4c76-b4d6-ad8894b9ba6f
0,2026-02-11T00:00:00.000Z,2.0,1,,1996-02-09T00:00:00.000Z,0,2,,,AE,0,2.0,,,3.0,0,10.0,1.0,1950-07-01T00:00:00.000Z,1994-03-19T00:00:00.000Z,,,,0,1,0,40000.0,0.0,1996,1,,9,0.0,,4,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500133.0,,,99.0,99.0,1.0,,,,0,0.0,,,0,VT,Currently Unavailable,5345.0,50025.0,,,43.0,-72.7,966b2c46-3a32-4308-bdbf-aa2ebbf0f0db
0,2026-02-11T00:00:00.000Z,,1,,2011-08-28T00:00:00.000Z,0,,,,A04,0,,,,1.0,0,,2.0,1972-01-01T00:00:00.000Z,2000-06-02T00:00:00.000Z,42949.31,0.0,0.0,0,1,0,134500.0,0.0,2011,0,44949.0,2,42949.31,199864.0,2,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500126.0,,,,,1.0,222072.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5303.0,50025.0,50025968400.0,500259684003.0,42.9,-72.6,daccf01c-dc37-4547-ab4d-76c2d2178d26
0,2026-02-11T00:00:00.000Z,,1,,1981-02-11T00:00:00.000Z,0,,,,,0,3.0,,,2.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1980-02-20T00:00:00.000Z,138.87,110.0,0.0,0,1,0,8100.0,2000.0,1981,0,339.0,,138.87,45000.0,1,N,310.0,,110.0,50000.0,0.0,,,,0.0,0,,,0.0,500027.0,,,,,1.0,0.0,0.0,A,0,0.0,,,0,VT,Currently Unavailable,5843.0,50005.0,50005957700.0,500059577002.0,44.5,-72.4,a9c7a938-0cfe-43b9-8c78-f77df9620d10
0,2026-02-11T00:00:00.000Z,1.0,1,,1981-09-23T00:00:00.000Z,0,1,,,A,0,3.0,,,2.0,0,10.0,4.0,1492-10-12T00:00:00.000Z,1981-06-23T00:00:00.000Z,5697.4,0.0,0.0,0,3,0,50000.0,10000.0,1981,0,7000.0,,5697.4,399300.0,4,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500265.0,,,97.0,,1.0,0.0,,A,0,1.0,,,0,VT,Currently Unavailable,5765.0,50021.0,50021962500.0,500219625002.0,43.7,-73.0,50357e91-482c-430f-929a-208e0383ac33
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,4.0,,,2.0,0,,3.0,1962-06-20T00:00:00.000Z,2008-03-06T00:00:00.000Z,3200.0,0.0,0.0,0,1,0,302500.0,46000.0,2011,0,5464.0,2,3200.0,178035.0,2,N,,2,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500142.0,500142.0,"WILMINGTON, TOWN OF",,,1.0,209454.0,,A,0,4.0,AE,1.0,0,VT,Currently Unavailable,5363.0,50025.0,50025968000.0,500259680002.0,42.9,-72.9,330a3288-b38a-4a2b-a87b-9014b359ea37
0,2026-02-11T00:00:00.000Z,0.0,1,,2023-07-10T00:00:00.000Z,0,2,,,AE,0,,,,1.0,0,,18.0,1950-02-15T00:00:00.000Z,2013-05-27T00:00:00.000Z,102724.84,0.0,0.0,0,RatingEngine,0,163000.0,0.0,2023,0,104725.0,2,102724.84,344048.0,2,N,,,0.0,,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500105.0,500105.0,"BARRE, CITY OF",,,1.0,506818.0,,A,0,2.0,AE,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551003.0,44.2,-72.5,92f9465d-c8ac-4583-846a-aaec16f0816c
0,2026-02-11T00:00:00.000Z,2.0,1,,2006-12-21T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,1.0,1900-06-01T00:00:00.000Z,2003-04-28T00:00:00.000Z,1530.31,0.0,0.0,0,1,0,91000.0,10800.0,2006,1,2531.0,2,1530.31,171613.0,4,N,,2,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500155.0,,,97.0,,1.0,171613.0,,A,0,,,1.0,0,VT,Currently Unavailable,5772.0,50027.0,50027965400.0,500279654004.0,43.8,-72.8,ea0f2965-6547-4ea2-b15f-96c5e9592f5e
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,0,,,,AE,0,2.0,,,2.0,0,,1.0,1972-07-01T00:00:00.000Z,1999-12-24T00:00:00.000Z,29940.84,864.98,0.0,0,1,0,29300.0,7000.0,2011,1,17764.0,2,15764.69,74732.0,2,N,2864.0,2,864.98,0.0,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500101.0,500101.0,"RUTLAND, CITY OF",,,0.0,146536.0,0.0,A,0,1.0,AE,1.0,0,VT,Currently Unavailable,5701.0,50021.0,50021963300.0,500219633006.0,43.6,-73.0,ce5d0efd-985a-46db-8fef-3dba82695b95
0,2026-02-11T00:00:00.000Z,2.0,1,,1996-01-21T00:00:00.000Z,0,,,,C,0,2.0,,,3.0,0,,1.0,1974-11-07T00:00:00.000Z,1988-11-26T00:00:00.000Z,663.32,0.0,0.0,0,1,0,250000.0,38600.0,1996,0,1164.0,F,663.32,1164.0,4,N,,F,0.0,,0.0,,990.0,,0.0,0,Flooding,30000.0,0.0,500240.0,,,97.0,,1.0,0.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5072.0,50017.0,,,43.9,-72.4,62bc6544-c1c3-4a74-8b99-1e504fda4c6f
0,2026-02-11T00:00:00.000Z,2.0,1,,2008-08-06T00:00:00.000Z,0,,,,X,0,,,,2.0,0,,1.0,1900-01-01T00:00:00.000Z,2007-11-25T00:00:00.000Z,93967.56,15174.86,0.0,0,7,0,250000.0,100000.0,2008,1,94468.0,1,93967.56,240000.0,2,N,15675.0,1,15174.86,0.0,0.0,,,,0.0,0,,30000.0,0.0,500003.0,,,,,1.0,253000.0,0.0,A,0,2.0,,1.0,0,VT,Currently Unavailable,5747.0,50001.0,,,44.0,-72.8,eb596c94-52db-469d-9701-360cd617de69
0,2026-02-11T00:00:00.000Z,2.0,1,,1988-03-26T00:00:00.000Z,0,,,,A06,0,,,,2.0,0,10.0,1.0,1492-10-12T00:00:00.000Z,1987-08-15T00:00:00.000Z,,,,0,1,0,20000.0,0.0,1988,0,,0,0.0,,1,N,,,0.0,,0.0,,,,0.0,0,,,0.0,500057.0,,,,97.0,1.0,,,,0,1.0,,,0,VT,Currently Unavailable,5476.0,50011.0,50011010200.0,500110102001.0,44.9,-72.7,6262cc0c-e4c9-4a30-8373-7dbb08791e7d
0,2026-02-11T00:00:00.000Z,0.0,1,,2011-08-28T00:00:00.000Z,1,,,,AE,0,,,,2.0,0,54.0,18.0,1927-01-01T00:00:00.000Z,2011-02-21T00:00:00.000Z,6930.99,0.0,0.0,0,RatingEngine,1,52000.0,0.0,2011,0,7930.0,2,6930.99,276312.0,2,N,,,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,505518.0,505518.0,"MONTPELIER, CITY OF",,,1.0,468326.0,,A,0,6.0,AE,8.0,0,VT,Currently Unavailable,5602.0,50023.0,50023954600.0,500239546002.0,44.3,-72.6,021356bb-e693-4a7e-80e0-13521914efc4
0,2026-02-11T00:00:00.000Z,,1,,2011-09-01T00:00:00.000Z,0,,,,AE,0,3.0,,,2.0,0,,18.0,1927-01-01T00:00:00.000Z,2007-05-20T00:00:00.000Z,47393.76,0.0,0.0,0,RatingEngine,0,226000.0,53000.0,2011,0,49394.0,2,47393.76,230983.0,2,N,,2,0.0,,,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500103.0,500103.0,"WALLINGFORD, TOWN OF",20.0,,1.0,262481.0,,A,0,36.0,AE,1.0,0,VT,Currently Unavailable,5773.0,50021.0,50021964000.0,500219640001.0,43.5,-73.0,e20b4e42-a489-4a77-b7e5-62f4d8c240df
0,2026-02-11T00:00:00.000Z,,1,,1993-04-24T00:00:00.000Z,0,,,,A,0,3.0,,,1.0,0,10.0,1.0,1971-07-01T00:00:00.000Z,1986-05-25T00:00:00.000Z,12112.11,2373.0,0.0,0,1,0,21900.0,11100.0,1993,1,12612.0,1,12112.11,66960.0,2,N,2873.0,1,2373.0,0.0,0.0,,,,0.0,0,,20000.0,0.0,500219.0,,,,,0.0,0.0,0.0,A,0,2.0,,,0,VT,Currently Unavailable,5478.0,50011.0,,,44.8,-73.1,4f4a95e8-93cb-4c83-965f-2ea0683b7d7e
1,2026-02-11T00:00:00.000Z,0.0,1,,2024-07-10T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,18.0,1950-05-01T00:00:00.000Z,2020-08-04T00:00:00.000Z,19500.26,0.0,0.0,0,RatingEngine,0,31000.0,0.0,2024,0,21500.0,2,19500.26,153846.0,2,N,0.0,,0.0,0.0,0.0,,,,0.0,0,,30000.0,0.0,500063.0,500063.0,"JOHNSON, TOWN OF",,,1.0,228594.0,0.0,A,0,0.0,AE,,0,VT,Currently Unavailable,5656.0,50015.0,50015953200.0,500159532002.0,44.6,-72.7,19f28419-9abc-4e7a-a7b6-46280b372c01
0,2026-02-11T00:00:00.000Z,,1,,2011-05-01T00:00:00.000Z,0,1,,,X,0,3.0,,,1.0,0,,1.0,1996-07-01T00:00:00.000Z,2001-05-12T00:00:00.000Z,7927.89,4969.76,0.0,1,7,0,250000.0,100000.0,2011,0,8929.0,F,7927.89,374781.0,4,N,5970.0,F,4969.76,0.0,0.0,,,,0.0,0,,30000.0,0.0,500219.0,500219.0,"ST ALBANS, TOWN OF",,,1.0,437994.0,0.0,A,0,0.0,X,,0,VT,Currently Unavailable,5478.0,50011.0,50011010600.0,500110106001.0,44.8,-73.1,fc36d7bc-4f66-4b5f-9f93-dc860f8cba72
0,2026-02-11T00:00:00.000Z,0.0,1,,2023-07-10T00:00:00.000Z,0,,,,A,0,,,,2.0,0,,11.0,1930-10-20T00:00:00.000Z,2003-05-18T00:00:00.000Z,9000.0,0.0,0.0,0,RatingEngine,0,70000.0,0.0,2023,1,15829.0,2,9000.0,78918.0,2,N,,,0.0,,0.0,,,,,0,Vermont/New York Flooding,30000.0,0.0,500070.0,500070.0,"CHELSEA, TOWN OF",,,1.0,139624.0,,A,0,0.0,A,,0,VT,Currently Unavailable,5038.0,50017.0,50017959500.0,500179595002.0,44.0,-72.4,aeee78bb-c5b8-4cb7-80ad-ed1871bfbbfa
0,2026-02-11T00:00:00.000Z,,1,,2024-07-10T00:00:00.000Z,1,,,,A,0,7.0,,,2.0,0,60.0,11.0,1976-01-01T00:00:00.000Z,2014-01-09T00:00:00.000Z,107506.85,4609.45,0.0,0,RatingEngine,0,208000.0,28000.0,2024,1,109507.0,2,107506.85,173987.0,4,N,6609.0,2,4609.45,173987.0,,,,,,0,,30000.0,0.0,500040.0,500040.0,"RICHMOND, TOWN OF",,,1.0,201706.0,0.0,A,0,1.0,A,1.0,0,VT,Currently Unavailable,5477.0,50007.0,50007003000.0,500070030002.0,44.4,-72.9,c2c54ebf-9fcb-46b4-9cfc-0c4c88f0282a
0,2026-02-11T00:00:00.000Z,2.0,1,,2008-06-14T00:00:00.000Z,0,,,,A10,0,,,,3.0,0,,2.0,1900-01-01T00:00:00.000Z,2004-06-23T00:00:00.000Z,16236.12,0.0,0.0,0,1,0,121000.0,0.0,2008,0,17237.0,2,16236.12,266908.0,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500101.0,,,,,1.0,355878.0,,A,0,,,1.0,0,VT,Currently Unavailable,5701.0,50021.0,50021963300.0,500219633003.0,43.6,-73.0,23032f5a-675b-4ab7-8b5e-e30bfcdd535f
0,2026-02-11T00:00:00.000Z,,1,,2011-08-29T00:00:00.000Z,0,,,,AE,0,,,,1.0,0,,4.0,1968-01-01T00:00:00.000Z,2005-10-24T00:00:00.000Z,15685.01,0.0,0.0,0,1,0,52800.0,0.0,2011,0,17686.0,2,15685.01,78833.0,2,N,,0,0.0,,0.0,,287.0,,0.0,0,Hurricane Irene,30000.0,0.0,500009.0,,,,,1.0,87592.0,,A,0,,,8.0,0,VT,Currently Unavailable,5472.0,50001.0,50001960400.0,500019604001.0,44.1,-73.2,1f681c25-7a9a-434d-8ca2-6b8344120bc7
0,2026-02-11T00:00:00.000Z,1.0,1,,2007-07-11T00:00:00.000Z,0,1,,,B,0,2.0,,,3.0,0,10.0,2.0,1940-01-05T00:00:00.000Z,1995-09-17T00:00:00.000Z,751.56,0.0,0.0,0,7,0,150000.0,60000.0,2007,1,1252.0,1,751.56,130600.0,4,N,,1,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500105.0,,,20.0,,1.0,131920.0,,A,0,,,,0,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551001.0,44.2,-72.5,a88e0dc8-c322-4929-9025-ee380b6d6ae3
0,2026-02-11T00:00:00.000Z,,1,,2024-07-11T00:00:00.000Z,0,,,,AE,0,,,,2.0,0,,13.0,1935-01-01T00:00:00.000Z,2024-05-03T00:00:00.000Z,38167.03,0.0,0.0,0,RatingEngine,0,400000.0,1000.0,2024,0,43167.0,5,38167.03,757217.0,2,N,0.0,5,0.0,0.0,,,,,,0,,30000.0,0.0,500105.0,,"BARRE, CITY OF",20.0,,7.0,1065821.0,0.0,A,0,,,,1,VT,Currently Unavailable,5641.0,50023.0,50023955100.0,500239551004.0,44.2,-72.5,2ac77886-a3f6-47c7-b8a6-4b41fdb09d29
0,2026-02-11T00:00:00.000Z,2.0,1,,2011-05-26T00:00:00.000Z,0,,,,A07,0,2.0,,,2.0,0,,6.0,1940-07-01T00:00:00.000Z,2002-08-20T00:00:00.000Z,32806.46,0.0,0.0,0,1,1,80600.0,0.0,2011,0,37806.0,5,32806.46,216137.0,2,N,,0,0.0,,0.0,,,,0.0,0,,30000.0,0.0,500105.0,,,,,1.0,308768.0,,A,0,1.0,,1.0,0,VT,Currently Unavailable,5641.0,50023.0,50023955200.0,500239552004.0,44.2,-72.5,fd9dd901-aec3-44a9-82f3-cc6d80738822
